ride_id,user_id,start_station_id,end_station_id,start_time,end_time,distance_km
340,921,3,6,2024-08-26 07:34:00,2024-08-26 08:13:29.695357,7.9
341,908,21,3,2024-11-29 12:06:00,2024-11-29 12:47:01.720136,8.21
342,866,2,13,2024-11-22 14:39:00,2024-11-22 15:04:45.922194,5.15
343,150,1,7,2024-10-17 14:32:00,2024-10-17 14:50:56.425675,3.79
344,787,14,22,2024-01-01 06:55:00,2024-01-01 07:16:59.826679,4.4
345,679,7,14,2024-10-25 07:34:00,2024-10-25 08:03:35.419694,5.92
346,903,16,1,2024-07-11 07:22:00,2024-07-11 08:14:08.581970,10.43
347,349,16,22,2024-05-08 21:36:00,2024-05-08 22:18:06.314840,8.42
348,540,24,11,2024-04-29 12:26:00,2024-04-29 12:47:45.931320,4.35
349,303,25,2,2024-04-19 07:51:00,2024-04-19 08:33:23.789826,8.48
350,662,16,22,2024-04-26 17:44:00,2024-04-26 17:59:44.485435,3.15
351,618,24,20,2024-02-23 09:49:00,2024-02-23 10:03:23.347100,2.88
352,697,24,18,2024-11-17 22:39:00,2024-11-17 23:26:28.644853,9.5
353,149,11,5,2024-04-07 01:01:00,2024-04-07 01:26:48.645859,5.16
354,643,12,18,2024-06-02 16:17:00,2024-06-02 16:30:40.404919,2.73
355,195,8,4,2024-09-10 15:11:00,2024-09-10 15:44:49.181120,6.76
356,271,21,3,2024-07-29 13:51:00,2024-07-29 14:03:39.959695,2.53
357,538,14,17,2024-11-26 12:32:00,2024-11-26 13:01:38.311175,5.93
358,793,13,1,2024-01-13 11:18:00,2024-01-13 11:41:06.537704,4.62
359,657,14,1,2024-05-18 16:27:00,2024-05-18 16:31:18.743214,0.86
360,80,8,2,2024-08-25 17:38:00,2024-08-25 17:58:22.309412,4.07
361,722,13,23,2024-03-02 12:20:00,2024-03-02 12:55:30.962211,7.1
362,106,18,12,2024-05-29 02:04:00,2024-05-29 02:46:24.632079,8.48
363,359,9,2,2024-03-27 17:47:00,2024-03-27 18:34:31.489875,9.5
364,977,13,22,2024-05-09 05:24:00,2024-05-09 05:41:06.218223,3.42
365,42,8,17,2024-02-14 18:51:00,2024-02-14 19:54:48.007352,12.76
366,483,12,3,2024-07-27 06:09:00,2024-07-27 06:46:37.269494,7.52
367,15,19,23,2024-12-10 06:36:00,2024-12-10 06:58:45.970902,4.55
368,57,8,9,2024-02-04 15:01:00,2024-02-04 15:27:43.245196,5.34
369,491,10,17,2024-01-03 14:35:00,2024-01-03 15:16:34.152526,8.31
370,824,19,12,2024-08-17 07:05:00,2024-08-17 07:30:34.869326,5.12
371,615,22,22,2024-07-01 10:10:00,2024-07-01 10:57:50.125726,9.57
372,989,11,10,2024-10-27 13:11:00,2024-10-27 13:30:01.402929,3.8
373,698,3,16,2024-04-10 00:05:00,2024-04-10 00:17:42.715035,2.54
374,105,16,23,2024-01-19 16:19:00,2024-01-19 16:49:40.975992,6.14
375,499,15,23,2024-02-23 06:14:00,2024-02-23 06:22:37.949917,1.73
376,95,16,4,2024-08-10 12:42:00,2024-08-10 12:47:00.892266,1.0
377,164,13,15,2024-06-19 16:54:00,2024-06-19 17:43:07.828030,9.83
378,1000,12,12,2024-01-23 16:27:00,2024-01-23 16:43:20.694360,3.27
379,478,20,25,2024-05-05 07:33:00,2024-05-05 07:33:47.058375,0.16
380,510,12,13,2024-06-10 16:15:00,2024-06-10 17:05:35.214967,10.12
381,25,11,14,2024-07-16 00:38:00,2024-07-16 01:24:50.363846,9.37
382,185,10,17,2024-09-18 13:04:00,2024-09-18 13:51:09.011863,9.43
383,79,6,10,2024-04-02 09:21:00,2024-04-02 09:59:23.650663,7.68
384,984,1,11,2024-05-23 14:16:00,2024-05-23 15:08:08.993022,10.43
385,746,18,8,2024-02-19 08:52:00,2024-02-19 09:11:14.510689,3.85
386,373,8,18,2024-01-14 14:41:00,2024-01-14 15:17:09.344510,7.23
387,236,23,13,2024-12-27 08:53:00,2024-12-27 09:37:12.451316,8.84
388,647,5,9,2024-12-22 13:28:00,2024-12-22 14:17:59.957207,10.0
389,645,20,8,2024-02-22 16:02:00,2024-02-22 16:30:20.766529,5.67
390,937,5,3,2024-02-06 16:49:00,2024-02-06 17:12:48.761271,4.76
391,121,9,4,2024-01-01 06:03:00,2024-01-01 06:39:19.510144,7.27
392,564,4,12,2024-11-09 15:26:00,2024-11-09 15:35:21.060901,1.87
393,824,8,4,2024-09-17 18:00:00,2024-09-17 18:26:16.460674,5.25
394,697,14,2,2024-01-12 08:51:00,2024-01-12 09:02:58.945708,2.4
395,684,18,18,2024-01-26 18:47:00,2024-01-26 18:59:07.962466,2.43
396,90,1,3,2024-07-17 19:24:00,2024-07-17 19:51:20.478645,5.47
397,134,19,5,2024-02-11 08:48:00,2024-02-11 09:17:26.452912,5.89
398,339,14,17,2024-08-15 13:46:00,2024-08-15 14:02:46.655553,3.36
399,210,16,25,2024-07-01 15:39:00,2024-07-01 16:23:17.737310,8.86
400,860,5,16,2024-12-10 07:05:00,2024-12-10 07:44:17.206171,7.86
401,293,15,24,2024-10-24 18:33:00,2024-10-24 19:06:59.677936,6.8
402,106,19,14,2024-06-19 07:39:00,2024-06-19 08:14:31.464909,7.1
403,448,8,1,2024-12-25 17:27:00,2024-12-25 17:49:31.457525,4.5
404,745,25,16,2024-07-20 07:33:00,2024-07-20 08:00:16.943582,5.46
405,387,23,4,2024-07-28 07:14:00,2024-07-28 07:26:56.461198,2.59
406,479,2,10,2024-04-02 14:54:00,2024-04-02 15:30:33.483755,7.31
407,490,13,24,2024-11-22 12:14:00,2024-11-22 12:40:23.560536,5.28
408,948,6,4,2024-06-10 05:30:00,2024-06-10 05:43:04.370106,2.61
409,900,24,20,2024-05-21 17:44:00,2024-05-21 18:17:54.323926,6.78
410,82,14,19,2024-12-13 13:22:00,2024-12-13 13:42:51.994990,4.17
411,848,18,12,2024-10-09 03:59:00,2024-10-09 04:52:41.097540,10.74
412,634,4,5,2024-07-05 05:18:00,2024-07-05 05:29:46.832091,2.36
413,490,15,14,2024-08-04 21:13:00,2024-08-04 21:23:01.715783,2.01
414,144,7,16,2024-11-29 23:11:00,2024-11-29 23:23:24.921335,2.48
415,563,19,18,2024-01-18 11:22:00,2024-01-18 11:43:20.605577,4.27
416,590,21,1,2024-02-01 14:41:00,2024-02-01 15:04:50.548963,4.77
417,451,6,19,2024-05-29 16:52:00,2024-05-29 17:54:33.010377,12.51
418,223,24,9,2024-12-21 06:40:00,2024-12-21 07:02:23.720245,4.48
419,117,13,8,2024-10-19 14:28:00,2024-10-19 15:07:21.944492,7.87
420,187,1,7,2024-11-13 16:24:00,2024-11-13 16:32:19.236444,1.66
421,690,19,24,2024-03-07 16:28:00,2024-03-07 16:53:37.785040,5.13
422,846,12,23,2024-11-19 01:30:00,2024-11-19 02:19:20.643316,9.87
423,837,9,22,2024-06-27 13:39:00,2024-06-27 13:53:21.515187,2.87
424,909,14,17,2024-11-09 15:16:00,2024-11-09 15:48:18.938328,6.46
425,8,25,3,2024-02-24 20:34:00,2024-02-24 21:17:41.631220,8.74
426,396,24,1,2024-10-25 15:18:00,2024-10-25 15:46:42.012481,5.74
427,98,21,5,2024-03-22 15:34:00,2024-03-22 15:45:52.097096,2.37
428,521,11,6,2024-08-12 10:32:00,2024-08-12 10:36:57.496240,0.99
429,320,1,1,2024-04-22 10:08:00,2024-04-22 10:29:13.036879,4.24
430,180,16,1,2024-08-16 12:00:00,2024-08-16 12:24:16.660643,4.86
431,572,14,17,2024-02-06 20:55:00,2024-02-06 21:21:13.336945,5.24
432,225,17,17,2024-07-27 11:48:00,2024-07-27 11:58:30.522974,2.1
433,283,10,14,2024-04-02 11:58:00,2024-04-02 12:37:32.767421,7.91
434,527,25,18,2024-03-26 09:35:00,2024-03-26 09:52:57.708605,3.59
435,754,12,25,2024-01-12 22:15:00,2024-01-12 22:50:38.759406,7.13
436,693,18,21,2024-04-24 03:21:00,2024-04-24 04:06:19.674919,9.07
437,832,2,5,2024-03-23 09:57:00,2024-03-23 10:27:01.130557,6.0
438,497,18,25,2024-05-04 17:35:00,2024-05-04 17:44:50.923185,1.97
439,176,21,13,2024-08-22 09:59:00,2024-08-22 10:45:46.920654,9.36
440,659,12,23,2024-02-07 04:37:00,2024-02-07 05:26:50.972858,9.97
441,803,5,9,2024-11-28 12:50:00,2024-11-28 13:01:04.653622,2.22
442,558,1,9,2024-05-17 08:52:00,2024-05-17 09:38:59.966920,9.4
443,446,15,7,2024-04-06 06:49:00,2024-04-06 06:57:32.083214,1.71
444,859,7,14,2024-07-08 19:31:00,2024-07-08 19:53:59.692555,4.6
445,748,22,14,2024-06-27 15:16:00,2024-06-27 15:56:07.284194,8.02
446,189,3,20,2024-10-15 13:21:00,2024-10-15 13:33:40.643894,2.54
447,45,17,18,2024-11-29 19:21:00,2024-11-29 19:56:31.863081,7.11
448,951,13,24,2024-09-13 07:49:00,2024-09-13 08:37:21.058140,9.67
449,146,23,1,2024-02-02 14:02:00,2024-02-02 14:19:44.847259,3.55
450,170,25,12,2024-05-01 17:15:00,2024-05-01 17:24:43.058508,1.94
451,901,14,1,2024-10-23 17:50:00,2024-10-23 18:10:39.660097,4.13
452,643,25,18,2024-11-06 09:15:00,2024-11-06 09:31:19.102367,3.26
453,279,17,2,2024-05-22 18:21:00,2024-05-22 18:45:42.696490,4.94
454,335,12,13,2024-07-28 13:38:00,2024-07-28 14:12:46.259982,6.95
455,376,20,15,2024-01-26 16:33:00,2024-01-26 17:05:52.172800,6.57
456,842,16,16,2024-07-16 14:18:00,2024-07-16 14:30:57.522968,2.59
457,163,1,13,2024-10-26 15:14:00,2024-10-26 15:45:58.280040,6.39
458,529,6,2,2024-10-15 12:59:00,2024-10-15 13:13:44.643650,2.95
459,812,3,9,2024-03-09 13:29:00,2024-03-09 14:06:22.153373,7.47
460,708,14,13,2024-11-09 09:51:00,2024-11-09 10:16:58.901261,5.2
461,751,2,8,2024-07-24 08:48:00,2024-07-24 09:05:55.606836,3.59
462,998,15,9,2024-12-05 16:28:00,2024-12-05 17:20:53.220589,10.58
463,365,1,7,2024-03-02 09:45:00,2024-03-02 09:58:14.496638,2.65
464,517,15,3,2024-02-27 07:23:00,2024-02-27 08:08:30.472064,9.1
465,98,13,17,2024-03-03 07:28:00,2024-03-03 07:47:07.025050,3.82
466,534,22,12,2024-10-27 05:27:00,2024-10-27 05:42:46.795503,3.16
467,313,17,20,2024-06-15 13:29:00,2024-06-15 13:45:39.422363,3.33
468,942,22,12,2024-11-25 20:06:00,2024-11-25 20:34:12.763690,5.64
469,361,21,10,2024-11-11 19:02:00,2024-11-11 19:11:16.412386,1.85
470,340,5,15,2024-05-14 05:57:00,2024-05-14 06:14:01.706663,3.41
471,302,18,16,2024-10-31 11:34:00,2024-10-31 12:05:54.615121,6.38
472,457,5,21,2024-11-21 06:40:00,2024-11-21 06:43:13.839571,0.65
473,318,23,7,2024-12-26 07:08:00,2024-12-26 07:25:30.990992,3.5
474,3,19,12,2024-10-16 16:42:00,2024-10-16 17:14:53.488107,6.58
475,828,14,4,2024-06-04 11:53:00,2024-06-04 12:31:10.590779,7.64
476,888,21,9,2024-08-21 19:51:00,2024-08-21 20:18:50.519141,5.57
477,850,20,5,2024-10-02 13:04:00,2024-10-02 13:23:29.079846,3.9
478,308,10,18,2024-10-07 15:03:00,2024-10-07 15:15:51.212574,2.57
479,285,4,16,2024-06-23 13:45:00,2024-06-23 14:02:28.722108,3.5
480,943,1,1,2024-02-17 13:32:00,2024-02-17 14:17:31.308159,9.1
481,956,24,15,2024-06-01 14:17:00,2024-06-01 14:38:32.403087,4.31
482,104,8,12,2024-12-24 15:38:00,2024-12-24 16:26:23.401994,9.68
483,713,16,6,2024-11-21 09:39:00,2024-11-21 10:43:17.588540,12.86
484,421,23,14,2024-05-12 16:28:00,2024-05-12 16:43:36.468688,3.12
485,916,9,11,2024-09-10 07:23:00,2024-09-10 07:43:15.335397,4.05
486,65,3,2,2024-09-14 07:28:00,2024-09-14 07:50:14.311316,4.45
487,3,8,25,2024-05-20 07:03:00,2024-05-20 07:50:27.609634,9.49
488,763,3,14,2024-04-20 14:17:00,2024-04-20 15:16:48.696989,11.96
489,206,6,21,2024-04-13 19:54:00,2024-04-13 20:06:09.771619,2.43
490,977,18,19,2024-04-28 12:42:00,2024-04-28 13:18:30.804465,7.3
491,318,3,19,2024-09-14 15:49:00,2024-09-14 16:01:58.101748,2.59
492,768,15,3,2024-03-19 13:11:00,2024-03-19 13:56:48.851392,9.16
493,463,1,8,2024-05-16 05:32:00,2024-05-16 06:01:02.608718,5.81
494,148,2,19,2024-08-09 16:53:00,2024-08-09 17:03:37.351209,2.12
495,267,11,11,2024-09-25 21:37:00,2024-09-25 22:06:24.521858,5.88
496,328,14,18,2024-09-24 15:11:00,2024-09-24 15:29:10.684094,3.64
497,43,10,12,2024-03-12 13:56:00,2024-03-12 14:34:15.186446,7.65
498,401,6,24,2024-04-23 07:45:00,2024-04-23 08:16:56.878666,6.39
499,714,10,19,2024-04-11 08:15:00,2024-04-11 08:41:44.582518,5.35
500,983,14,14,2024-11-02 16:17:00,2024-11-02 16:33:02.556276,3.21
501,239,24,2,2024-04-12 14:47:00,2024-04-12 15:39:16.099486,10.45
502,700,23,21,2024-02-10 07:21:00,2024-02-10 08:14:36.196004,10.72
503,897,7,7,2024-02-06 07:59:00,2024-02-06 08:43:11.442429,8.84
504,254,2,21,2024-03-04 15:42:00,2024-03-04 15:52:01.512078,2.01
505,133,12,9,2024-04-14 22:40:00,2024-04-14 23:01:27.823506,4.29
506,59,17,18,2024-02-01 11:58:00,2024-02-01 12:20:35.119418,4.52
507,729,23,9,2024-08-22 19:16:00,2024-08-22 19:38:57.049402,4.59
508,828,25,8,2024-04-11 15:08:00,2024-04-11 15:24:25.247737,3.28
509,195,15,13,2024-06-15 18:41:00,2024-06-15 19:16:52.277198,7.17
510,437,5,11,2024-06-26 07:21:00,2024-06-26 08:20:32.538829,11.91
511,337,4,22,2024-01-29 07:13:00,2024-01-29 07:57:15.498511,8.85
512,645,19,13,2024-05-29 00:41:00,2024-05-29 01:14:33.242056,6.71
513,95,13,6,2024-12-07 07:26:00,2024-12-07 07:44:23.480219,3.68
514,416,24,25,2024-10-27 16:44:00,2024-10-27 16:58:37.156832,2.92
515,506,24,19,2024-12-27 14:35:00,2024-12-27 15:27:26.115395,10.49
516,281,1,22,2024-01-11 14:18:00,2024-01-11 15:01:29.226918,8.7
517,515,10,22,2024-08-04 18:45:00,2024-08-04 19:41:57.188114,11.39
518,659,16,2,2024-10-28 19:11:00,2024-10-28 19:53:56.064057,8.59
519,704,4,8,2024-08-25 07:49:00,2024-08-25 08:20:26.925391,6.29
520,416,1,6,2024-08-22 17:58:00,2024-08-22 18:15:29.325230,3.5
521,252,8,17,2024-01-21 14:10:00,2024-01-21 14:20:11.552978,2.04
522,349,15,11,2024-10-16 06:15:00,2024-10-16 06:51:19.779582,7.27
523,995,2,22,2024-02-17 15:11:00,2024-02-17 16:17:07.924190,13.23
524,353,3,14,2024-10-03 16:41:00,2024-10-03 17:10:59.348719,6.0
525,698,3,8,2024-01-07 16:34:00,2024-01-07 16:45:58.854899,2.4
526,57,7,11,2024-01-01 08:44:00,2024-01-01 09:36:46.907930,10.56
527,756,13,18,2024-06-23 19:14:00,2024-06-23 19:42:45.477230,5.75
528,915,10,14,2024-09-07 11:51:00,2024-09-07 12:20:55.666684,5.99
529,678,9,13,2024-10-14 06:49:00,2024-10-14 07:11:56.138264,4.59
530,792,19,15,2024-10-16 10:32:00,2024-10-16 10:42:01.239566,2.0
531,617,23,9,2024-05-03 07:32:00,2024-05-03 08:23:27.023021,10.29
532,586,11,25,2024-02-25 12:49:00,2024-02-25 13:31:31.855626,8.51
533,757,5,10,2024-08-06 22:20:00,2024-08-06 22:39:19.171723,3.86
534,275,4,14,2024-08-25 09:58:00,2024-08-25 10:15:54.206612,3.58
535,62,21,18,2024-07-23 18:34:00,2024-07-23 18:46:35.040320,2.52
536,514,6,18,2024-05-29 16:17:00,2024-05-29 16:33:21.334012,3.27
537,881,21,20,2024-01-17 18:06:00,2024-01-17 18:49:03.734523,8.61
538,975,1,2,2024-10-11 15:54:00,2024-10-11 16:04:55.118944,2.18
539,439,8,19,2024-02-20 07:01:00,2024-02-20 07:16:04.393126,3.01
540,32,19,25,2024-06-03 15:19:00,2024-06-03 15:39:41.362904,4.14
541,631,25,1,2024-12-21 16:03:00,2024-12-21 16:24:25.460519,4.28
542,713,22,13,2024-02-02 13:14:00,2024-02-02 13:48:55.070230,6.98
543,668,18,21,2024-10-25 12:12:00,2024-10-25 13:05:02.217073,10.61
544,808,7,17,2024-12-14 17:58:00,2024-12-14 18:53:30.442118,11.1
545,751,2,11,2024-11-17 06:47:00,2024-11-17 06:56:56.738642,1.99
546,738,24,9,2024-05-12 18:05:00,2024-05-12 18:19:39.230925,2.93
547,512,1,2,2024-07-06 16:55:00,2024-07-06 17:30:14.876316,7.05
548,246,6,16,2024-02-20 16:06:00,2024-02-20 16:30:58.907559,5.0
549,495,23,15,2024-08-19 16:25:00,2024-08-19 16:47:15.477212,4.45
550,553,19,17,2024-11-20 12:45:00,2024-11-20 13:04:20.307274,3.87
551,731,9,4,2024-01-28 08:11:00,2024-01-28 09:15:34.217127,12.91
552,639,3,11,2024-04-07 18:19:00,2024-04-07 19:07:14.637982,9.65
553,82,19,20,2024-04-14 13:43:00,2024-04-14 14:25:12.005209,8.44
554,43,20,4,2024-04-07 18:49:00,2024-04-07 19:25:26.473960,7.29
555,810,21,9,2024-07-09 08:26:00,2024-07-09 09:00:24.497446,6.88
556,756,9,19,2024-08-24 00:47:00,2024-08-24 01:25:44.669869,7.75
557,652,3,5,2024-03-19 08:38:00,2024-03-19 09:16:47.768868,7.76
558,146,21,3,2024-07-16 08:37:00,2024-07-16 09:15:44.344588,7.75
559,370,7,21,2024-10-20 07:36:00,2024-10-20 08:37:13.749972,12.25
560,361,17,18,2024-05-07 09:16:00,2024-05-07 09:29:30.517976,2.7
561,876,15,20,2024-03-05 12:11:00,2024-03-05 12:38:34.690913,5.52
562,797,3,2,2024-08-27 11:09:00,2024-08-27 11:23:10.384132,2.83
563,273,25,23,2024-01-24 05:29:00,2024-01-24 05:44:25.760428,3.09
564,482,9,13,2024-02-18 12:13:00,2024-02-18 12:34:50.606634,4.37
565,771,12,23,2024-10-15 17:20:00,2024-10-15 17:35:28.172995,3.09
566,525,2,15,2024-05-26 11:40:00,2024-05-26 12:29:13.048697,9.84
567,498,13,6,2024-09-17 16:40:00,2024-09-17 16:56:11.909682,3.24
568,231,22,2,2024-07-31 20:36:00,2024-07-31 21:03:08.118174,5.43
569,549,2,23,2024-05-30 05:07:00,2024-05-30 05:42:56.877056,7.19
570,730,1,13,2024-02-17 08:08:00,2024-02-17 08:18:35.196230,2.12
571,677,9,8,2024-05-09 03:37:00,2024-05-09 03:56:13.870055,3.85
572,361,17,6,2024-04-03 19:31:00,2024-04-03 19:44:55.417151,2.78
573,483,4,17,2024-09-04 18:40:00,2024-09-04 19:19:38.491594,7.93
574,700,17,20,2024-09-08 05:55:00,2024-09-08 07:01:21.966008,13.27
575,31,3,23,2024-02-09 11:41:00,2024-02-09 12:17:47.536411,7.36
576,73,16,3,2024-11-07 18:21:00,2024-11-07 18:52:38.956613,6.33
577,783,7,14,2024-08-06 22:46:00,2024-08-06 23:01:00.536805,3.0
578,584,1,18,2024-01-29 13:02:00,2024-01-29 13:25:05.048285,4.62
579,585,17,3,2024-02-06 06:05:00,2024-02-06 06:18:32.250944,2.71
580,55,11,17,2024-07-17 07:03:00,2024-07-17 07:21:20.785324,3.67
581,935,2,25,2024-12-26 13:53:00,2024-12-26 14:09:29.586620,3.3
582,461,23,17,2024-05-25 18:46:00,2024-05-25 20:01:14.960137,15.05
583,894,15,23,2024-09-29 08:19:00,2024-09-29 08:53:01.910898,6.81
584,724,1,18,2024-02-11 16:21:00,2024-02-11 16:39:52.884347,3.78
585,678,8,1,2024-03-12 18:53:00,2024-03-12 19:22:44.571469,5.95
586,446,4,13,2024-05-22 19:53:00,2024-05-22 20:06:32.400201,2.71
587,446,22,14,2024-05-24 13:37:00,2024-05-24 14:00:06.773702,4.62
588,222,18,19,2024-02-02 21:50:00,2024-02-02 22:07:10.226024,3.43
589,424,13,12,2024-09-09 08:05:00,2024-09-09 08:35:25.884677,6.09
590,744,10,14,2024-10-15 14:12:00,2024-10-15 14:51:04.674212,7.82
591,926,14,6,2024-09-09 09:04:00,2024-09-09 09:17:28.100010,2.69
592,986,21,11,2024-09-12 20:35:00,2024-09-12 21:25:45.995203,10.15
593,637,17,3,2024-03-20 13:23:00,2024-03-20 13:56:11.752339,6.64
594,992,13,17,2024-03-28 06:34:00,2024-03-28 06:57:48.219941,4.76
595,486,12,7,2024-08-26 10:33:00,2024-08-26 10:47:22.713101,2.88
596,221,10,23,2024-04-16 19:09:00,2024-04-16 19:27:23.377335,3.68
597,735,3,24,2024-05-09 16:24:00,2024-05-09 16:57:13.546419,6.65
598,912,3,8,2024-01-21 19:42:00,2024-01-21 20:15:51.594005,6.77
599,140,22,22,2024-01-20 08:29:00,2024-01-20 08:42:30.806984,2.7
600,450,13,8,2024-03-04 01:58:00,2024-03-04 02:41:37.182828,8.72
601,980,9,23,2024-12-24 17:55:00,2024-12-24 18:10:46.525937,3.16
602,166,18,5,2024-09-26 07:52:00,2024-09-26 08:19:48.473472,5.56
603,289,16,3,2024-06-01 15:42:00,2024-06-01 15:59:01.070077,3.4
604,191,12,25,2024-10-17 09:56:00,2024-10-17 10:19:45.781853,4.75
605,898,7,17,2024-02-04 16:55:00,2024-02-04 17:35:58.521663,8.2
606,53,7,13,2024-11-10 16:44:00,2024-11-10 17:00:58.294927,3.39
607,579,18,9,2024-04-28 09:04:00,2024-04-28 09:24:01.884361,4.01
608,567,18,22,2024-05-18 07:06:00,2024-05-18 07:35:31.990431,5.91
609,587,14,23,2024-09-13 11:14:00,2024-09-13 11:31:42.831533,3.54
610,884,8,5,2024-03-22 12:00:00,2024-03-22 12:13:16.941145,2.66
611,697,6,14,2024-08-10 20:08:00,2024-08-10 20:34:14.750233,5.25
612,742,16,23,2024-12-05 15:46:00,2024-12-05 16:06:01.960428,4.01
613,762,14,8,2024-09-19 16:50:00,2024-09-19 17:05:20.152327,3.07
614,899,15,16,2024-10-21 16:18:00,2024-10-21 16:44:29.460643,5.3
615,782,18,8,2024-09-02 07:47:00,2024-09-02 08:20:01.043266,6.6
616,348,24,13,2024-12-04 14:19:00,2024-12-04 14:32:59.251573,2.8
617,371,4,6,2024-07-03 14:39:00,2024-07-03 15:02:53.596113,4.78
618,640,9,21,2024-01-25 19:46:00,2024-01-25 20:07:18.176255,4.26
619,364,7,21,2024-08-16 08:54:00,2024-08-16 09:27:33.271338,6.71
620,44,22,4,2024-04-02 14:15:00,2024-04-02 14:22:06.997775,1.42
621,841,21,7,2024-01-19 16:54:00,2024-01-19 17:29:36.051516,7.12
622,223,22,17,2024-11-15 16:10:00,2024-11-15 17:00:31.206694,10.1
623,642,16,9,2024-07-30 15:15:00,2024-07-30 15:44:19.654400,5.87
624,934,17,9,2024-05-20 11:50:00,2024-05-20 12:00:11.137657,2.04
625,428,15,24,2024-10-28 12:45:00,2024-10-28 13:00:06.825211,3.02
626,446,18,21,2024-02-14 17:53:00,2024-02-14 17:59:16.166247,1.25
627,163,8,13,2024-03-06 15:34:00,2024-03-06 16:16:06.037873,8.42
628,763,13,3,2024-08-23 06:02:00,2024-08-23 06:27:10.285047,5.03
629,831,9,7,2024-12-16 13:59:00,2024-12-16 14:30:55.354779,6.38
630,422,14,23,2024-03-15 07:05:00,2024-03-15 07:44:00.492310,7.8
631,764,14,21,2024-03-06 19:25:00,2024-03-06 20:15:53.279238,10.18
632,46,9,4,2024-02-21 10:16:00,2024-02-21 10:28:40.026904,2.53
633,502,1,6,2024-11-13 13:15:00,2024-11-13 13:27:52.652108,2.58
634,743,25,17,2024-08-02 14:02:00,2024-08-02 14:11:24.262103,1.88
635,864,18,1,2024-12-29 07:40:00,2024-12-29 08:29:25.771487,9.89
636,9,20,2,2024-03-27 08:08:00,2024-03-27 08:40:04.594878,6.42
637,523,13,14,2024-05-16 22:10:00,2024-05-16 22:13:02.810296,0.61
638,510,18,10,2024-10-20 15:53:00,2024-10-20 16:03:08.672645,2.03
639,579,19,11,2024-06-04 15:12:00,2024-06-04 15:53:40.444057,8.33
640,368,23,3,2024-06-20 00:33:00,2024-06-20 00:51:56.370853,3.79
641,341,12,13,2024-02-03 07:06:00,2024-02-03 07:38:55.250491,6.58
642,431,24,16,2024-03-21 04:47:00,2024-03-21 05:05:39.962726,3.73
643,859,20,14,2024-04-09 14:22:00,2024-04-09 15:30:53.198930,13.78
644,417,10,21,2024-09-30 17:17:00,2024-09-30 17:32:56.395860,3.19
645,933,10,23,2024-12-26 13:25:00,2024-12-26 13:55:29.403813,6.1
646,438,10,8,2024-12-14 08:04:00,2024-12-14 08:39:57.763793,7.19
647,658,12,20,2024-12-12 18:21:00,2024-12-12 19:08:04.074177,9.41
648,722,17,17,2024-10-08 13:04:00,2024-10-08 13:58:02.522545,10.81
649,581,14,16,2024-08-20 05:58:00,2024-08-20 06:13:25.218814,3.08
650,64,9,2,2024-12-13 21:40:00,2024-12-13 22:12:50.428037,6.57
651,898,15,19,2024-04-19 13:12:00,2024-04-19 13:43:43.184076,6.34
652,934,22,9,2024-09-27 06:38:00,2024-09-27 07:04:01.595843,5.21
653,412,25,16,2024-12-19 13:14:00,2024-12-19 13:28:53.417174,2.98
654,16,13,1,2024-03-18 14:34:00,2024-03-18 15:07:57.951750,6.79
655,341,18,20,2024-01-28 07:43:00,2024-01-28 08:10:33.224845,5.51
656,187,24,15,2024-08-04 17:38:00,2024-08-04 17:52:16.877733,2.86
657,3,17,1,2024-04-09 10:12:00,2024-04-09 10:47:36.823418,7.12
658,796,19,8,2024-04-14 07:57:00,2024-04-14 08:11:15.796113,2.85
659,408,10,4,2024-04-05 14:38:00,2024-04-05 14:45:30.963070,1.5
660,1000,12,12,2024-06-24 20:30:00,2024-06-24 20:46:16.621594,3.26
661,746,18,4,2024-12-29 10:28:00,2024-12-29 10:47:45.822167,3.95
662,589,7,23,2024-04-01 06:41:00,2024-04-01 07:28:40.477081,9.53
663,593,7,15,2024-02-26 19:47:00,2024-02-26 20:35:29.608310,9.7
664,622,2,10,2024-01-07 04:59:00,2024-01-07 05:23:16.096930,4.85
665,54,25,18,2024-11-12 08:12:00,2024-11-12 08:18:10.710064,1.24
666,713,12,8,2024-07-28 11:40:00,2024-07-28 12:08:52.520756,5.78
667,137,7,5,2024-09-28 19:36:00,2024-09-28 20:04:44.311874,5.75
668,392,19,2,2024-11-30 19:08:00,2024-11-30 19:35:08.975600,5.43
669,418,8,24,2024-02-17 09:43:00,2024-02-17 10:19:25.193354,7.28
670,386,1,11,2024-12-31 07:12:00,2024-12-31 08:03:17.021312,10.26
671,23,21,15,2024-08-20 17:32:00,2024-08-20 17:52:29.590941,4.1
672,225,17,2,2024-07-01 18:02:00,2024-07-01 18:13:11.326118,2.24
673,972,24,5,2024-09-27 10:15:00,2024-09-27 10:53:38.197431,7.73
674,82,11,18,2024-11-19 06:19:00,2024-11-19 06:42:51.026642,4.77
675,74,25,2,2024-10-16 15:09:00,2024-10-16 15:43:11.099983,6.84
676,913,19,13,2024-02-18 14:19:00,2024-02-18 15:07:05.527858,9.62
677,360,16,6,2024-10-27 18:01:00,2024-10-27 18:32:34.054431,6.31
678,488,17,15,2024-07-11 21:10:00,2024-07-11 21:18:31.901027,1.71
679,171,19,16,2024-11-01 10:47:00,2024-11-01 11:04:23.260004,3.48
